"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"2551","January 5, 2013","Northern Arizona",77,"Southern Utah",90
"2552","January 5, 2013","Northern Kentucky",54,"USC Upstate",60
"2553","January 5, 2013","Northwestern State",86,"Lamar",58
"2554","January 5, 2013","Notre Dame",93,"Seton Hall",74
"2555","January 5, 2013","Ohio",94,"Marshall",57
"2556","January 5, 2013","Old Dominion",72,"Delaware",84
"2557","January 5, 2013","Pepperdine",54,"Portland",47
"2558","January 5, 2013","Presbyterian",77,"VMI",86
"2559","January 5, 2013","Providence",73,"DePaul",83
"2560","January 5, 2013","Quinnipiac",82,"LIU-Brooklyn",74
"2561","January 5, 2013","Radford",74,"Charleston Southern",81
"2562","January 5, 2013","Robert Morris",70,"Central Connecticut",77
"2563","January 5, 2013","Rutgers",67,"Pitt",62
"2564","January 5, 2013","Sacred Heart",66,"St. Francis (NY)",65
"2565","January 5, 2013","Saint Francis (PA)",58,"Bryant",78
"2566","January 5, 2013","Saint Mary's",74,"Loyola Marymount",61
"2567","January 5, 2013","Samford",70,"Chattanooga",74
"2568","January 5, 2013","San Francisco",76,"BYU",80
"2569","January 5, 2013","San Jose State",76,"Seattle",71
"2570","January 5, 2013","Santa Clara",74,"Gonzaga",81
"2571","January 5, 2013","South Alabama",56,"Middle Tennessee",60
"2572","January 5, 2013","South Carolina",80,"South Carolina State",69
"2573","January 5, 2013","South Dakota",74,"South Dakota State",71
"2574","January 5, 2013","Southeast Missouri State",66,"Murray State",74
"2575","January 5, 2013","Southeastern Louisiana",72,"Central Arkansas",68
"2576","January 5, 2013","USC",64,"California",72
"2577","January 5, 2013","Stephen F. Austin",71,"McNeese State",43
"2578","January 5, 2013","Stetson",74,"North Florida",90
"2579","January 5, 2013","Stony Brook",65,"New Hampshire",49
"2580","January 5, 2013","UT-Martin",76,"Austin Peay",74
"2581","January 5, 2013","Tennessee Tech",52,"Belmont",83
"2582","January 5, 2013","Texas-Arlington",52,"Louisiana Tech",55
"2583","January 5, 2013","TCU",53,"Texas Tech",62
"2584","January 5, 2013","Troy",67,"Little Rock",64
"2585","January 5, 2013","UCLA",68,"Stanford",60
"2586","January 5, 2013","Utah State",82,"Idaho",75
"2587","January 5, 2013","Utah Valley",52,"NJIT",57
"2588","January 5, 2013","Vermont",70,"Albany (NY)",45
"2589","January 5, 2013","VCU",59,"Lehigh",55
"2590","January 5, 2013","Wagner",68,"Fairleigh Dickinson",55
"2591","January 5, 2013","Washington State",63,"Washington",68
"2592","January 5, 2013","Weber State",95,"North Dakota",63
"2593","January 5, 2013","West Virginia",57,"Oklahoma",67
"2594","January 5, 2013","Western Illinois",57,"IUPUI",53
"2595","January 5, 2013","William & Mary",66,"George Mason",73
"2596","January 5, 2013","Winthrop",61,"High Point",74
"2597","January 5, 2013","Wright State",53,"Milwaukee",51
"2598","January 6, 2013","American",60,"Cornell",68
"2599","January 6, 2013","Arizona State",65,"Colorado",56
"2600","January 6, 2013","Arkansas-Pine Bluff",73,"Alabama State",58
"2601","January 6, 2013","Bradley",63,"Wichita State",69
"2602","January 6, 2013","Denver",75,"UTSA",50
"2603","January 6, 2013","Grambling",43,"Southern",82
"2604","January 6, 2013","Iona",78,"Manhattan",70
"2605","January 6, 2013","Jackson State",48,"Alcorn State",51
"2606","January 6, 2013","Kansas",69,"Temple",62
"2607","January 6, 2013","Loyola (MD)",74,"St. Peter's",58
"2608","January 6, 2013","Michigan",95,"Iowa",67
"2609","January 6, 2013","Minnesota",69,"Northwestern",51
"2610","January 6, 2013","Mississippi Valley State",79,"Alabama A&M",68
"2611","January 6, 2013","Nebraska",41,"Wisconsin",47
"2612","January 6, 2013","Oregon State",66,"Oregon",79
"2613","January 6, 2013","Prairie View",60,"Texas Southern",65
"2614","January 6, 2013","Rider",72,"Siena",53
"2615","January 6, 2013","South Florida",44,"Syracuse",55
"2616","January 6, 2013","SMU",47,"Tulsa",48
"2617","January 6, 2013","Virginia",61,"UNC",52
"2618","January 6, 2013","Yale",58,"Florida",79
"2619","January 7, 2013","Binghamton",59,"Albany (NY)",71
"2620","January 7, 2013","Cincinnati",60,"Notre Dame",66
"2621","January 7, 2013","Cleveland State",60,"UIC",50
"2622","January 7, 2013","Florida Gulf Coast",75,"North Florida",73
"2623","January 7, 2013","Florida International",74,"Bethune-Cookman",72
"2624","January 7, 2013","Hampton",69,"James Madison",65
"2625","January 7, 2013","Hofstra",52,"Georgia State",50
"2626","January 7, 2013","Lamar",63,"Southeastern Louisiana",67
"2627","January 7, 2013","Lipscomb",61,"USC Upstate",98
"2628","January 7, 2013","McNeese State",63,"Nicholls State",64
"2629","January 7, 2013","Northern Kentucky",44,"ETSU",49
"2630","January 7, 2013","Penn State",51,"Indiana",74
"2631","January 7, 2013","Sacramento State",64,"Southern Utah",59
"2632","January 7, 2013","Sam Houston State",64,"Northwestern State",73
"2633","January 7, 2013","Stetson",81,"Jacksonville",72
"2634","January 7, 2013","Western Carolina",78,"Warren Wilson",53
"2635","January 8, 2013","Arkansas-Pine Bluff",77,"Alabama A&M",61
"2636","January 8, 2013","Boston University",63,"Vermont",53
"2637","January 8, 2013","Brown",75,"Niagara",74
"2638","January 8, 2013","UConn",99,"DePaul",78
"2639","January 8, 2013","Creighton",91,"Drake",61
"2640","January 8, 2013","Dartmouth",75,"Army",58
"2641","January 8, 2013","Drexel",58,"Northeastern",63
"2642","January 8, 2013","Duke",68,"Clemson",40
"2643","January 8, 2013","Georgetown",45,"Pitt",73
"2644","January 8, 2013","Grambling",46,"Alcorn State",80
"2645","January 8, 2013","Holy Cross",78,"Columbia",69
"2646","January 8, 2013","Houston Baptist",60,"Texas-Rio Grande Valley",70
"2647","January 8, 2013","Jackson State",67,"Southern",80
"2648","January 8, 2013","Lehigh",81,"Muhlenburg",46
"2649","January 8, 2013","Mississippi Valley State",65,"Alabama State",69
"2650","January 8, 2013","Missouri",84,"Alabama",68
"2651","January 8, 2013","Missouri State",62,"Illinois State",55
"2652","January 8, 2013","North Carolina Central",97,"Virginia-Lynchburg",28
"2653","January 8, 2013","Penn",83,"Lafayette",85
"2654","January 8, 2013","Purdue",64,"Ohio State",74
"2655","January 8, 2013","San Jose State",71,"New Orleans",64
"2656","January 8, 2013","Savannah State",84,"Allen",40
"2657","January 8, 2013","Texas Tech",48,"Baylor",82
"2658","January 8, 2013","Wofford",49,"Appalachian State",50
"2659","January 9, 2013","Air Force",78,"Nevada",65
"2660","January 9, 2013","Akron",65,"Western Michigan",43
"2661","January 9, 2013","Auburn",68,"LSU",63
"2662","January 9, 2013","Austin Peay",84,"Morehead State",81
"2663","January 9, 2013","Binghamton",37,"Stony Brook",62
"2664","January 9, 2013","Cal State Bakersfield",62,"Cal State Fullerton",74
"2665","January 9, 2013","California",47,"Washington",62
"2666","January 9, 2013","UC-Irvine",68,"Hawaii",64
"2667","January 9, 2013","UCF",64,"Alabama-Birmingham",48
"2668","January 9, 2013","Central Michigan",73,"Bowling Green State",67
"2669","January 9, 2013","Charleston Southern",75,"Winthrop",63
"2670","January 9, 2013","Charlotte",74,"La Salle",65
"2671","January 9, 2013","Coastal Carolina",61,"Presbyterian",43
"2672","January 9, 2013","Delaware",69,"Hofstra",54
"2673","January 9, 2013","Eastern Michigan",58,"Ball State",60
"2674","January 9, 2013","Florida",77,"Georgia",44
"2675","January 9, 2013","Fordham",82,"Duquesne",75
"2676","January 9, 2013","Fresno State",62,"San Diego State",65
"2677","January 9, 2013","Gardner-Webb",78,"UNC Asheville",71
"2678","January 9, 2013","George Washington",78,"St. Bonaventure",59
"2679","January 9, 2013","Green Bay",58,"Loyola (IL)",45
"2680","January 9, 2013","Hartford",68,"Maine",61
"2681","January 9, 2013","Houston",78,"SMU",67
"2682","January 9, 2013","Illinois",67,"Minnesota",84
"2683","January 9, 2013","UIC",70,"Valparaiso",75
"2684","January 9, 2013","Indiana State",68,"Bradley",53
"2685","January 9, 2013","James Madison",78,"UNC Wilmington",50
"2686","January 9, 2013","Kansas",97,"Iowa State",89
"2687","January 9, 2013","Kent State",58,"Toledo",70
"2688","January 9, 2013","Long Beach State",78,"Cal State Northridge",69
"2689","January 9, 2013","Longwood",73,"Campbell",83
"2690","January 9, 2013","Marshall",79,"Tulsa",61
"2691","January 9, 2013","Maryland",62,"Florida State",65
"2692","January 9, 2013","UMBC",68,"New Hampshire",57
"2693","January 9, 2013","Memphis",67,"East Carolina",54
"2694","January 9, 2013","Miami (OH)",61,"Northern Illinois",72
"2695","January 9, 2013","Michigan",62,"Nebraska",47
"2696","January 9, 2013","Mississippi State",56,"South Carolina",54
"2697","January 9, 2013","UMKC",66,"Utah Valley",78
"2698","January 9, 2013","Murray State",65,"Eastern Kentucky",77
"2699","January 9, 2013","New Mexico",65,"UNLV",60
"2700","January 9, 2013","UNC Greensboro",86,"Lees-McRae",47
"2701","January 9, 2013","NC State",83,"Georgia Tech",70
"2702","January 9, 2013","Northern Iowa",59,"Evansville",62
"2703","January 9, 2013","Ohio",86,"Buffalo",68
"2704","January 9, 2013","Oklahoma State",63,"TCU",45
"2705","January 9, 2013","Providence",66,"Syracuse",72
"2706","January 9, 2013","Radford",59,"High Point",54
"2707","January 9, 2013","Rice",52,"Southern Miss",75
"2708","January 9, 2013","Richmond",64,"Rhode Island",61
"2709","January 9, 2013","St. Joseph's",66,"Butler",72
"2710","January 9, 2013","Seton Hall",58,"Louisville",73
"2711","January 9, 2013","South Florida",53,"Villanova",61
"2712","January 9, 2013","St. John's (NY)",56,"Rutgers",58
"2713","January 9, 2013","Stanford",78,"Washington State",67
"2714","January 9, 2013","Tennessee",74,"Ole Miss",92
"2715","January 9, 2013","Texas",53,"West Virginia",57
"2716","January 9, 2013","Texas A&M",69,"Arkansas",51
"2717","January 9, 2013","Towson",99,"William & Mary",86
"2718","January 9, 2013","Tulane",57,"UTEP",66
"2719","January 9, 2013","VCU",74,"Dayton",62
"2720","January 9, 2013","VMI",82,"Liberty",69
"2721","January 9, 2013","Virginia Tech",75,"Boston College",86
"2722","January 9, 2013","Wake Forest",55,"Virginia",52
"2723","January 9, 2013","Western Illinois",95,"Greenville (IL)",48
"2724","January 9, 2013","Wichita State",82,"Southern Illinois",76
"2725","January 9, 2013","Wright State",69,"Cleveland State",53
"2726","January 9, 2013","Wyoming",61,"Boise State",63
"2727","January 10, 2013","Little Rock",67,"North Texas",53
"2728","January 10, 2013","Arkansas State",64,"Florida International",66
"2729","January 10, 2013","Belmont",107,"Southeast Missouri State",72
"2730","January 10, 2013","BYU",76,"Pepperdine",51
"2731","January 10, 2013","Bryant",103,"Quinnipiac",95
"2732","January 10, 2013","UC-Davis",69,"Cal Poly",67
"2733","January 10, 2013","Central Arkansas",69,"Stephen F. Austin",77
"2734","January 10, 2013","Central Connecticut",84,"Sacred Heart",78
"2735","January 10, 2013","Citadel",65,"Chattanooga",70
"2736","January 10, 2013","College of Charleston",57,"Samford",62
"2737","January 10, 2013","Colorado",66,"USC",60
"2738","January 10, 2013","ETSU",70,"Stetson",72
"2739","January 10, 2013","Eastern Illinois",73,"Tennessee Tech",77
"2740","January 10, 2013","Eastern Washington",82,"Northern Arizona",59
"2741","January 10, 2013","Fairleigh Dickinson",54,"Robert Morris",88
"2742","January 10, 2013","George Mason",71,"Old Dominion",46
"2743","January 10, 2013","Gonzaga",83,"Saint Mary's",78
"2744","January 10, 2013","Idaho",49,"Denver",55
"2745","January 10, 2013","Iowa",59,"Michigan State",62
"2746","January 10, 2013","Jacksonville",99,"Kennesaw State",92
"2747","January 10, 2013","Lamar",57,"Sam Houston State",68
"2748","January 10, 2013","LIU-Brooklyn",75,"Wagner",86
"2749","January 10, 2013","Louisiana",89,"South Alabama",91
"2750","January 10, 2013","Loyola Marymount",84,"Santa Clara",80
"2751","January 10, 2013","Manhattan",60,"Rider",69
"2752","January 10, 2013","Marist",82,"Iona",86
"2753","January 10, 2013","McNeese State",75,"Texas A&M-Corpus Christi",71
"2754","January 10, 2013","Middle Tennessee",62,"Florida Atlantic",52
"2755","January 10, 2013","Monmouth",65,"Saint Francis (PA)",60
"2756","January 10, 2013","Omaha",90,"IUPUI",79
"2757","January 10, 2013","UNC",59,"Miami (FL)",68
"2758","January 10, 2013","North Dakota",62,"Montana",77
"2759","January 10, 2013","North Dakota State",67,"Fort Wayne",55
"2760","January 10, 2013","North Florida",47,"Mercer",66
"2761","January 10, 2013","Northern Colorado",66,"Montana State",69
"2762","January 10, 2013","Oral Roberts",80,"Northwestern State",74
"2763","January 10, 2013","Oregon",70,"Arizona",66
"2764","January 10, 2013","Oregon State",62,"Arizona State",72
"2765","January 10, 2013","Pacific",80,"UCSB",62
"2766","January 10, 2013","Penn State",54,"Northwestern",70
"2767","January 10, 2013","Portland State",87,"Sacramento State",69
"2768","January 10, 2013","Saint Louis",70,"UMass",62
"2769","January 10, 2013","San Francisco",66,"San Diego",70
"2770","January 10, 2013","Seattle",82,"New Mexico State",83
"2771","January 10, 2013","USC Upstate",71,"Florida Gulf Coast",72
"2772","January 10, 2013","South Dakota State",81,"Oakland",74
"2773","January 10, 2013","SIU-Edwardsville",62,"Jacksonville State",75
"2774","January 10, 2013","Southern Utah",74,"Weber State",81
"2775","January 10, 2013","St. Francis (NY)",70,"Mount St. Mary's",56
"2776","January 10, 2013","Tennessee State",80,"UT-Martin",48
"2777","January 10, 2013","UTSA",67,"Texas-Arlington",75
"2778","January 10, 2013","Texas State",67,"Louisiana Tech",84
"2779","January 10, 2013","Troy",64,"Louisiana-Monroe",55
"2780","January 10, 2013","Utah",53,"UCLA",57
"2781","January 10, 2013","Vanderbilt",58,"Kentucky",60
"2782","January 10, 2013","Xavier",57,"Temple",52
"2783","January 10, 2013","Youngstown State",60,"Detroit",101
"2784","January 11, 2013","Loyola (IL)",61,"Wright State",62
"2785","January 11, 2013","Loyola (MD)",63,"Fairfield",58
"2786","January 11, 2013","Missouri State",52,"Creighton",74
"2787","January 11, 2013","Northern Kentucky",67,"Lipscomb",53
"2788","January 11, 2013","St. Peter's",58,"Niagara",77
"2789","January 11, 2013","Siena",57,"Canisius",54
"2790","January 11, 2013","Utah State",66,"San Jose State",60
"2791","January 12, 2013","Alabama",68,"Tennessee",65
"2792","January 12, 2013","Alabama A&M",64,"Alabama State",57
"2793","January 12, 2013","Alabama-Birmingham",53,"Memphis",69
"2794","January 12, 2013","Albany (NY)",76,"Maine",63
"2795","January 12, 2013","Alcorn State",72,"Mississippi Valley State",67
"2796","January 12, 2013","Appalachian State",80,"Elon",70
"2797","January 12, 2013","Arkansas",56,"Vanderbilt",33
"2798","January 12, 2013","Little Rock",88,"Florida International",76
"2799","January 12, 2013","Austin Peay",68,"Murray State",71
"2800","January 12, 2013","Ball State",47,"Kent State",61
"2801","January 12, 2013","Baylor",51,"TCU",40
"2802","January 12, 2013","Belmont",90,"UT-Martin",53
"2803","January 12, 2013","Bethune-Cookman",72,"North Carolina A&T",60
"2804","January 12, 2013","Boston University",83,"Binghamton",59
"2805","January 12, 2013","Bowling Green State",46,"Eastern Michigan",44
"2806","January 12, 2013","Brown",71,"Daniel Webster",34
"2807","January 12, 2013","Bucknell",76,"Army",55
"2808","January 12, 2013","Buffalo",57,"Miami (OH)",58
"2809","January 12, 2013","Cal State Fullerton",71,"UC-Riverside",69
"2810","January 12, 2013","California",67,"Washington State",54
"2811","January 12, 2013","UC-Davis",59,"UCSB",66
"2812","January 12, 2013","UC-Irvine",79,"Cal State Northridge",69
"2813","January 12, 2013","Central Arkansas",88,"Northwestern State",100
"2814","January 12, 2013","Central Connecticut",62,"Bryant",69
"2815","January 12, 2013","Citadel",65,"Samford",69
"2816","January 12, 2013","Clemson",59,"Virginia",44
"2817","January 12, 2013","Cleveland State",74,"Detroit",62
"2818","January 12, 2013","Colgate",63,"American",72
"2819","January 12, 2013","College of Charleston",86,"Chattanooga",59
"2820","January 12, 2013","Colorado",75,"UCLA",78
"2821","January 12, 2013","Coppin State",48,"Savannah State",56
"2822","January 12, 2013","Cornell",103,"Old Westbury",84
"2823","January 12, 2013","Dartmouth",65,"Harvard",75
"2824","January 12, 2013","Dayton",73,"Butler",79
"2825","January 12, 2013","Duquesne",66,"St. Joseph's",74
"2826","January 12, 2013","East Carolina",88,"UCF",85
"2827","January 12, 2013","ETSU",85,"Florida Gulf Coast",75
"2828","January 12, 2013","Eastern Illinois",55,"Jacksonville State",61
"2829","January 12, 2013","Eastern Kentucky",59,"Morehead State",52
"2830","January 12, 2013","Eastern Washington",53,"Sacramento State",60
"2831","January 12, 2013","Fairleigh Dickinson",79,"Saint Francis (PA)",69
"2832","January 12, 2013","Florida A&M",62,"North Carolina Central",85
"2833","January 12, 2013","Florida State",72,"UNC",77
"2834","January 12, 2013","Furman",73,"Davidson",81
"2835","January 12, 2013","Georgia",61,"Mississippi State",72
"2836","January 12, 2013","Georgia State",83,"Delaware",86
"2837","January 12, 2013","Georgia Tech",65,"Virginia Tech",70
"2838","January 12, 2013","Green Bay",53,"UIC",47
"2839","January 12, 2013","High Point",70,"Gardner-Webb",64
"2840","January 12, 2013","Hofstra",70,"William & Mary",59
"2841","January 12, 2013","Howard",49,"Hampton",51
"2842","January 12, 2013","Idaho",70,"New Mexico State",71
"2843","January 12, 2013","Illinois State",77,"Drake",82
"2844","January 12, 2013","Indiana",88,"Minnesota",81
"2845","January 12, 2013","Iowa State",82,"Texas",62
"2846","January 12, 2013","Jacksonville",49,"Mercer",47
"2847","January 12, 2013","James Madison",51,"Drexel",43
"2848","January 12, 2013","Kentucky",71,"Texas A&M",83
"2849","January 12, 2013","La Salle",71,"Richmond",59
"2850","January 12, 2013","Lafayette",64,"Navy",47
"2851","January 12, 2013","Lamar",56,"Texas A&M-Corpus Christi",62
"2852","January 12, 2013","Lehigh",79,"Holy Cross",47
"2853","January 12, 2013","Liberty",64,"Coastal Carolina",56
"2854","January 12, 2013","Long Beach State",76,"Hawaii",72
"2855","January 12, 2013","LIU-Brooklyn",86,"Mount St. Mary's",72
"2856","January 12, 2013","Longwood",62,"Charleston Southern",75
"2857","January 12, 2013","Louisiana",61,"Arkansas State",56
"2858","January 12, 2013","Louisiana-Monroe",57,"Middle Tennessee",66
"2859","January 12, 2013","LSU",52,"Florida",74
"2860","January 12, 2013","Louisville",64,"South Florida",38
"2861","January 12, 2013","Loyola Marymount",64,"Portland",68
"2862","January 12, 2013","Maryland-Eastern Shore",58,"Norfolk State",63
"2863","January 12, 2013","McNeese State",57,"Sam Houston State",72
"2864","January 12, 2013","Milwaukee",52,"Valparaiso",76
"2865","January 12, 2013","Ole Miss",64,"Missouri",49
"2866","January 12, 2013","Monmouth",55,"Robert Morris",70
"2867","January 12, 2013","Morgan State",76,"South Carolina State",60
"2868","January 12, 2013","Omaha",74,"Western Illinois",89
"2869","January 12, 2013","Nevada",48,"Wyoming",59
"2870","January 12, 2013","UNLV",76,"Air Force",71
"2871","January 12, 2013","New Mexico",72,"Fresno State",45
"2872","January 12, 2013","New Orleans",87,"Champion Baptist",50
"2873","January 12, 2013","NJIT",83,"Chicago State",78
"2874","January 12, 2013","UNC Asheville",79,"Radford",61
"2875","January 12, 2013","NC State",84,"Duke",76
"2876","January 12, 2013","UNC Wilmington",82,"George Mason",74
"2877","January 12, 2013","North Dakota",86,"Montana State",73
"2878","January 12, 2013","North Dakota State",73,"Oakland",65
"2879","January 12, 2013","North Florida",81,"Kennesaw State",72
"2880","January 12, 2013","North Texas",66,"South Alabama",56
"2881","January 12, 2013","Northern Colorado",77,"Montana",85
"2882","January 12, 2013","Northern Illinois",53,"Akron",68
"2883","January 12, 2013","Northern Iowa",84,"Bradley",53
"2884","January 12, 2013","Notre Dame",58,"UConn",65
"2885","January 12, 2013","Oklahoma",77,"Oklahoma State",68
"2886","January 12, 2013","Oral Roberts",50,"Stephen F. Austin",61
"2887","January 12, 2013","Oregon State",70,"Arizona",80
"2888","January 12, 2013","Pacific",77,"Cal Poly",55
"2889","January 12, 2013","Pepperdine",50,"San Diego",62
"2890","January 12, 2013","Pitt",67,"Marquette",74
"2891","January 12, 2013","Portland State",79,"Northern Arizona",74
"2892","January 12, 2013","Prairie View",60,"Grambling",44
"2893","January 12, 2013","Presbyterian",46,"Campbell",62
"2894","January 12, 2013","Princeton",65,"Penn",53
"2895","January 12, 2013","Quinnipiac",74,"Sacred Heart",80
"2896","January 12, 2013","Rhode Island",50,"Charlotte",58
"2897","January 12, 2013","Rutgers",58,"Cincinnati",68
"2898","January 12, 2013","Saint Mary's",78,"San Francisco",72
"2899","January 12, 2013","San Diego State",79,"Colorado State",72
"2900","January 12, 2013","Santa Clara",64,"BYU",82
"2901","January 12, 2013","Seattle",51,"Denver",64
"2902","January 12, 2013","South Carolina",71,"Auburn",74
"2903","January 12, 2013","USC Upstate",64,"Stetson",66
"2904","January 12, 2013","South Dakota",86,"UMKC",90
"2905","January 12, 2013","South Dakota State",83,"Fort Wayne",57
"2906","January 12, 2013","Southeastern Louisiana",70,"Nicholls State",65
"2907","January 12, 2013","Southern",84,"Arkansas-Pine Bluff",50
"2908","January 12, 2013","Southern Illinois",76,"Indiana State",71
"2909","January 12, 2013","SIU-Edwardsville",58,"Tennessee Tech",54
"2910","January 12, 2013","SMU",59,"Tulane",53
"2911","January 12, 2013","Southern Miss",73,"Houston",54
"2912","January 12, 2013","Southern Utah",53,"Idaho State",54
"2913","January 12, 2013","St. Bonaventure",65,"VCU",72
"2914","January 12, 2013","St. John's (NY)",51,"Georgetown",67
"2915","January 12, 2013","Stanford",60,"Washington",65
"2916","January 12, 2013","Stony Brook",73,"Hartford",59
"2917","January 12, 2013","Syracuse",72,"Villanova",61
"2918","January 12, 2013","Temple",64,"Saint Louis",54
"2919","January 12, 2013","Tennessee State",81,"Southeast Missouri State",69
"2920","January 12, 2013","UTEP",74,"Marshall",63
"2921","January 12, 2013","Texas-Rio Grande Valley",95,"Fisher College",49
"2922","January 12, 2013","UTSA",71,"Louisiana Tech",73
"2923","January 12, 2013","Texas Southern",84,"Jackson State",57
"2924","January 12, 2013","Texas State",74,"Texas-Arlington",91
"2925","January 12, 2013","Texas Tech",46,"Kansas",60
"2926","January 12, 2013","Toledo",76,"Central Michigan",72
"2927","January 12, 2013","Towson",59,"Northeastern",70
"2928","January 12, 2013","Tulsa",64,"Rice",51
"2929","January 12, 2013","Utah",59,"USC",76
"2930","January 12, 2013","Utah Valley",83,"Houston Baptist",62
"2931","January 12, 2013","Vermont",68,"UMBC",53
"2932","January 12, 2013","VMI",72,"Winthrop",54
"2933","January 12, 2013","Wagner",52,"St. Francis (NY)",71
"2934","January 12, 2013","Wake Forest",75,"Boston College",72
"2935","January 12, 2013","West Virginia",64,"Kansas State",65
"2936","January 12, 2013","Western Carolina",62,"UNC Greensboro",59
"2937","January 12, 2013","Western Kentucky",62,"Florida Atlantic",65
"2938","January 12, 2013","Western Michigan",59,"Ohio",61
"2939","January 12, 2013","Wisconsin",74,"Illinois",51
"2940","January 12, 2013","Wofford",71,"Georgia Southern",53
"2941","January 12, 2013","Xavier",71,"George Washington",56
"2942","January 12, 2013","Yale",104,"Oberlin",39
"2943","January 13, 2013","Evansville",71,"Wichita State",67
"2944","January 13, 2013","Fairfield",64,"Niagara",67
"2945","January 13, 2013","Fordham",73,"UMass",77
"2946","January 13, 2013","Iona",97,"Canisius",87
"2947","January 13, 2013","Manhattan",65,"Marist",53
"2948","January 13, 2013","Miami (FL)",54,"Maryland",47
"2949","January 13, 2013","Michigan State",66,"Nebraska",56
"2950","January 13, 2013","Northwestern",50,"Iowa",70
"2951","January 13, 2013","Ohio State",56,"Michigan",53
"2952","January 13, 2013","Oregon",68,"Arizona State",65
"2953","January 13, 2013","Purdue",60,"Penn State",42
"2954","January 13, 2013","Rider",64,"Loyola (MD)",57
"2955","January 13, 2013","Seton Hall",55,"Providence",67
"2956","January 13, 2013","Siena",66,"St. Peter's",53
"2957","January 14, 2013","Alcorn State",52,"Arkansas-Pine Bluff",62
"2958","January 14, 2013","Appalachian State",83,"UNC Greensboro",70
"2959","January 14, 2013","Bethune-Cookman",66,"North Carolina Central",75
"2960","January 14, 2013","Chicago State",77,"Benedictine (IL)",53
"2961","January 14, 2013","Citadel",69,"College of Charleston",73
"2962","January 14, 2013","UConn",58,"Louisville",73
"2963","January 14, 2013","Coppin State",79,"South Carolina State",58
"2964","January 14, 2013","Fairleigh Dickinson",63,"NJIT",66
"2965","January 14, 2013","Florida A&M",40,"North Carolina A&T",68
"2966","January 14, 2013","Furman",69,"Wofford",65
"2967","January 14, 2013","Georgia Southern",70,"Davidson",57
"2968","January 14, 2013","Hampton",70,"Quinnipiac",64
"2969","January 14, 2013","Howard",49,"Norfolk State",54
"2970","January 14, 2013","Idaho State",54,"Weber State",70
"2971","January 14, 2013","Kansas",61,"Baylor",44
"2972","January 14, 2013","Morgan State",70,"Savannah State",78
"2973","January 14, 2013","Prairie View",73,"Jackson State",59
"2974","January 14, 2013","Southern",88,"Mississippi Valley State",54
"2975","January 14, 2013","UTEP",72,"Houston Baptist",44
"2976","January 14, 2013","Texas Southern",95,"Grambling",50
"2977","January 14, 2013","Western Carolina",67,"Elon",80
"2978","January 15, 2013","Bradley",69,"Southern Illinois",66
"2979","January 15, 2013","Clemson",60,"Wake Forest",44
"2980","January 15, 2013","Creighton",79,"Northern Iowa",68
"2981","January 15, 2013","DePaul",70,"Cincinnati",75
"2982","January 15, 2013","Eastern Michigan",58,"Central Michigan",52
"2983","January 15, 2013","George Mason",68,"James Madison",57
"2984","January 15, 2013","Indiana",59,"Wisconsin",64
"2985","January 15, 2013","Kentucky",75,"Tennessee",65
"2986","January 15, 2013","St. John's (NY)",67,"Notre Dame",63
"2987","January 15, 2013","Stony Brook",75,"Boston University",48
"2988","January 15, 2013","Vanderbilt",79,"Ole Miss",89
"2989","January 16, 2013","Akron",71,"Ball State",64
"2990","January 16, 2013","American",57,"Lehigh",63
"2991","January 16, 2013","Arkansas",88,"Auburn",80
"2992","January 16, 2013","Army",77,"Lafayette",54
"2993","January 16, 2013","Boise State",74,"New Mexico",79
"2994","January 16, 2013","Boston College",59,"Miami (FL)",60
"2995","January 16, 2013","BYU",69,"Saint Mary's",70
"2996","January 16, 2013","Buffalo",68,"Kent State",80
"2997","January 16, 2013","Butler",62,"Richmond",47
"2998","January 16, 2013","Charleston Southern",74,"UNC Asheville",68
"2999","January 16, 2013","Charlotte",74,"Fordham",68
"3000","January 16, 2013","Colgate",59,"Bucknell",73
"3001","January 16, 2013","Colorado State",79,"Air Force",40
"3002","January 16, 2013","Delaware",66,"Towson",69
"3003","January 16, 2013","Drake",83,"Evansville",69
"3004","January 16, 2013","East Carolina",89,"Houston",78
"3005","January 16, 2013","Fresno State",49,"Wyoming",36
"3006","January 16, 2013","Gardner-Webb",66,"Coastal Carolina",65
"3007","January 16, 2013","George Washington",53,"Temple",55
"3008","January 16, 2013","Georgetown",74,"Providence",65
"3009","January 16, 2013","Georgia State",74,"William & Mary",58
"3010","January 16, 2013","High Point",77,"Liberty",72
"3011","January 16, 2013","UIC",61,"Loyola (IL)",59
"3012","January 16, 2013","Indiana State",68,"Missouri State",60
"3013","January 16, 2013","Iowa State",69,"West Virginia",67
"3014","January 16, 2013","La Salle",72,"Dayton",70
"3015","January 16, 2013","LSU",73,"South Carolina",82
"3016","January 16, 2013","Marquette",69,"Seton Hall",62
"3017","January 16, 2013","Maryland",51,"NC State",50
"3018","January 16, 2013","UMBC",70,"Hartford",57
"3019","January 16, 2013","Miami (OH)",63,"Bowling Green State",60
"3020","January 16, 2013","Mississippi State",43,"Alabama",75
"3021","January 16, 2013","Missouri",79,"Georgia",62
"3022","January 16, 2013","Navy",47,"Holy Cross",62
"3023","January 16, 2013","Nebraska",56,"Purdue",65
