"","AwayTeamName","HomeTeamName","Line","ProfitLine","Date"
"509","Albany NY","Stony Brook",-9,-102,2016-01-22
"510","Albany NY","Stony Brook",2.5,-103,2017-03-06
"511","Albany NY","Syracuse",-22.5,-103,2011-11-15
"512","Albany NY","UMBC",11.5,-120,2016-02-03
"513","Albany NY","UNLV",-8,-105,2014-11-29
"514","Albany NY","Vermont",-7.5,-107,2013-03-16
"515","Albany NY","Vermont",-10.5,-105,2017-03-11
"516","Alcorn State","Alabama State",-3,-105,2014-03-13
"517","Alcorn State","Alabama State",-3,-120,2016-02-22
"518","Alcorn State","Alabama State",-1.5,-102,2018-02-19
"519","Alcorn State","Baylor",-37.5,-120,2017-11-17
"520","Alcorn State","California",-22.5,-105,2014-11-14
"521","Alcorn State","California",-26,-105,2016-12-03
"522","Alcorn State","Creighton",-29.5,-120,2017-11-12
"523","Alcorn State","Denver U",-16,-107,2013-12-28
"524","Alcorn State","Georgia Tech",-26.5,-120,2016-12-18
"525","Alcorn State","Houston U",-13.5,-120,2013-12-09
"526","Alcorn State","Indiana U",-35,-105,2015-11-30
"527","Alcorn State","Iowa",-33,-103,2014-12-09
"528","Alcorn State","Iowa State",-29.5,-120,2017-12-10
"529","Alcorn State","LSU",-13.5,-120,2017-11-10
"530","Alcorn State","New Orleans U",-4,-115,2011-11-27
"531","Alcorn State","Northern Iowa",-21.5,-120,2017-11-13
"532","Alcorn State","Prairie View A&M",-6,-105,2012-03-08
"533","Alcorn State","Prairie View A&M",-9.5,-103,2018-03-06
"534","Alcorn State","Santa Clara",-25.5,-106,2012-12-21
"535","Alcorn State","Texas",-29.5,-105,2014-11-16
"536","Alcorn State","Texas Southern",-10,-102,2012-03-09
"537","Alcorn State","Texas Southern",-12.5,-106,2015-03-11
"538","Alcorn State","Texas Southern",-16.5,-110,2016-01-04
"539","Alcorn State","Texas Southern",-6,-102,2017-03-11
"540","Alcorn State","Tulane",-24.5,-103,2011-11-25
"541","Alcorn State","Tulane",-17.5,-120,2017-11-29
"542","Alcorn State","UTEP",-27.5,-103,2014-12-21
"543","Alcorn State","Vanderbilt",-23.5,-120,2017-12-22
"544","Alcorn State","Western Illinois",-10.5,-105,2013-12-29
"545","Allen","Campbell",-27,-120,2016-02-16
"546","Allen","USC Upstate",-35.5,-120,2016-12-30
"547","American","Army",NA,NA,2011-02-16
"548","American","Army",-14.5,-110,2016-01-17
"549","American","Army",-5.5,-120,2017-02-11
"550","American","Army",-5.5,-108,2017-02-28
"551","American","Army",-10.5,-120,2018-02-03
"552","American","Boston U",-6.5,-105,2014-03-12
"553","American","Boston U",-8.5,-103,2016-03-03
"554","American","Boston U",-13.5,-120,2017-01-11
"555","American","Boston U",-10.5,-120,2018-01-17
"556","American","Bucknell",-17.5,-120,2017-12-29
"557","American","Colgate",-4.5,-105,2015-03-08
"558","American","Colgate",-3.5,-120,2017-01-02
"559","American","Delaware",-1.5,-106,2010-12-30
"560","American","Holy Cross",-7.5,-110,2017-01-23
"561","American","Holy Cross",-6.5,-120,2018-02-21
"562","American","Kansas State",-28,-120,2017-11-10
"563","American","La Salle",-5.5,-120,2014-12-16
"564","American","Lafayette",-4,-105,2015-03-11
"565","American","Lafayette",1.5,-120,2017-02-15
"566","American","Lafayette",-6,-109,2018-02-27
"567","American","Lehigh",-9,-105,2012-03-03
"568","American","Lehigh",-4,-105,2015-02-12
"569","American","Lehigh",-4,-105,2015-03-05
"570","American","Lehigh",-11.5,-105,2016-03-06
"571","American","Lehigh",-11.5,-120,2017-01-08
"572","American","Louisiana Tech",-11,-105,2014-11-22
"573","American","Loyola Maryland",8.5,-120,2014-02-05
"574","American","Loyola Maryland",-8,-120,2017-02-25
"575","American","Loyola Maryland",-4.5,-120,2018-02-07
"576","American","LSU",-20.5,-108,2015-12-22
"577","American","Marquette",-22,-105,2017-12-21
"578","American","Navy",-11.5,-120,2017-02-22
"579","American","Navy",-10.5,-120,2018-01-05
"580","American","Ohio State",-26.5,-103,2013-11-20
"581","American","Presbyterian",13.5,-105,2014-11-21
"582","American","Temple",-8,-115,2014-11-14
"583","American","Villanova",-32,-102,2016-12-21
"584","American","West Virginia",-34.5,-120,2017-11-15
"585","American","Wisconsin",-14,-102,2014-03-20
"586","American International","St. John's",-36.5,-120,2017-11-01
"587","American U","Lafayette",-7.5,-120,2016-01-20
"588","American U","Maryland",-20.5,-104,2016-11-11
"589","American University","Saint Mary's",-23,-120,2013-12-19
"590","Appalachian St","Charlotte U",-8,-109,2016-11-28
"591","Appalachian St","Davidson",-17.5,100,2016-11-12
"592","Appalachian St","Duke",-30.5,-105,2016-11-26
"593","Appalachian St","Mississippi State",-8.5,-106,2010-11-19
"594","Appalachian St","Tennessee",-12,-106,2016-11-15
"595","Appalachian St","Tulsa",-7.5,-105,2010-11-12
"596","Appalachian St.","Coll Of Charltn",-12.5,-109,2011-01-22
"597","Appalachian St.","Colorado State",-3.5,-104,2010-12-22
"598","Appalachian St.","Davidson",-10,-105,2011-01-05
"599","Appalachian St.","East Ten. State",1.5,100,2010-12-24
"600","Appalachian St.","Elon University",-4,-102,2011-02-05
"601","Appalachian St.","Furman",-9.5,-105,2011-01-29
"602","Appalachian St.","Georgetown",-20,-105,2010-12-12
"603","Appalachian St.","High Point",3.5,-109,2011-02-19
"604","Appalachian St.","NC Greensboro",2,-106,2011-02-02
"605","Appalachian St.","Samford",2,-107,2010-12-04
"606","Appalachian St.","The Citadel",2.5,-105,2011-01-20
"607","Appalachian St.","UT Chattanooga",6.5,-107,2010-12-02
"608","Appalachian St.","Vanderbilt",-14.5,-105,2010-11-27
"609","Appalachian St.","Western Carolina",-5,-104,2011-01-15
"610","Appalachian St.","Wofford",-9.5,-101,2011-03-05
"611","Appalachian State","Akron",-1.5,-107,2017-12-09
"612","Appalachian State","Alabama",-18.5,-105,2014-12-21
"613","Appalachian State","Arkansas Little Rock",-7,-101,2015-01-10
"614","Appalachian State","Arkansas Little Rock",-15.5,-102,2016-01-14
"615","Appalachian State","Arkansas Little Rock",-5.5,-101,2017-02-06
"616","Appalachian State","Arkansas Little Rock",2,-101,2018-02-24
"617","Appalachian State","Arkansas State",-8,-102,2015-01-03
"618","Appalachian State","Arkansas State",-8.5,-110,2016-01-16
"619","Appalachian State","Arkansas State",-10.5,-110,2017-02-04
"620","Appalachian State","Arkansas State",2.5,-109,2018-02-22
"621","Appalachian State","Charlotte U",-15,-108,2014-12-18
"622","Appalachian State","Cincinnati",-19.5,-110,2013-11-16
"623","Appalachian State","Coastal Carolina",-5.5,-109,2017-01-14
"624","Appalachian State","Coastal Carolina",-6.5,-105,2018-02-10
"625","Appalachian State","College of Charleston",-6,-105,2012-03-02
"626","Appalachian State","Davidson",-18.5,-103,2013-02-09
"627","Appalachian State","Davidson",-16,-105,2013-03-10
"628","Appalachian State","Davidson",-15,-102,2014-01-11
"629","Appalachian State","Duquesne",-11.5,-101,2014-01-02
"630","Appalachian State","East Carolina",-16.5,-105,2012-11-20
"631","Appalachian State","Elon",-1.5,-107,2012-02-06
"632","Appalachian State","Elon",-9.5,-103,2013-02-14
"633","Appalachian State","Elon",-13,-105,2014-01-06
"634","Appalachian State","Furman",-5.5,-105,2012-02-09
"635","Appalachian State","Furman",-1,100,2014-02-22
"636","Appalachian State","Furman",-3,-105,2014-11-19
"637","Appalachian State","Georgia",-11.5,-101,2013-11-29
"638","Appalachian State","Georgia Southern",1,-105,2011-12-03
"639","Appalachian State","Georgia Southern",-4,-103,2013-02-07
"640","Appalachian State","Georgia Southern",-9,-107,2015-01-29
"641","Appalachian State","Georgia Southern",-6.5,-105,2016-02-25
"642","Appalachian State","Georgia Southern",-8,-101,2017-01-21
"643","Appalachian State","Georgia State",-16.5,-105,2015-02-21
"644","Appalachian State","Georgia State",-9,-110,2016-02-27
"645","Appalachian State","Georgia State",-9,-108,2017-01-23
"646","Appalachian State","Georgia Tech",-16.5,-105,2014-12-15
"647","Appalachian State","Hofstra",-12.5,-110,2015-12-06
"648","Appalachian State","Iowa State",-9.5,-106,2017-11-16
"649","Appalachian State","Jacksonville",2.5,-120,2014-12-04
"650","Appalachian State","James Madison",-2.5,-102,2017-11-22
"651","Appalachian State","Mercer",-13,-110,2015-11-27
"652","Appalachian State","Miami Florida",-15,-105,2011-12-30
"653","Appalachian State","Minnesota U",-16.5,-105,2011-12-06
"654","Appalachian State","Missouri",-27,-101,2012-12-01
"655","Appalachian State","NC Greensboro",-2.5,-105,2012-01-26
"656","Appalachian State","NC Greensboro",2,-105,2012-03-03
"657","Appalachian State","NC Greensboro",-5,-102,2013-02-17
"658","Appalachian State","NC Greensboro",-2.5,-105,2014-01-30
"659","Appalachian State","NC State",-14,-105,2013-11-08
"660","Appalachian State","NC State",-16.5,-105,2016-12-15
"661","Appalachian State","North Carolina",-28.5,-108,2011-12-17
"662","Appalachian State","North Carolina",-32,-102,2015-12-21
"663","Appalachian State","Ohio",-12,-105,2014-11-15
"664","Appalachian State","Ohio State",-16,-110,2017-12-16
"665","Appalachian State","Samford",1,-105,2012-01-05
"666","Appalachian State","Samford",1,-112,2013-01-19
"667","Appalachian State","Samford",-3.5,-108,2014-02-27
"668","Appalachian State","Samford",-2,-105,2014-03-07
"669","Appalachian State","South Alabama",-2.5,-105,2015-01-08
"670","Appalachian State","South Alabama",-1.5,-105,2016-01-30
"671","Appalachian State","South Alabama",-3.5,-103,2017-02-18
"672","Appalachian State","South Alabama",-3,-108,2018-01-20
"673","Appalachian State","South Carolina",-10.5,-102,2012-12-19
"674","Appalachian State","Tenn Chattanooga",-7.5,-109,2014-03-01
"675","Appalachian State","Tennessee Chattanooga",-6,-108,2012-01-07
"676","Appalachian State","Tennessee Chattanooga",-2,-105,2013-01-17
"677","Appalachian State","Tennessee Tech",-7,-105,2011-11-19
"678","Appalachian State","Texas",-20,-105,2015-12-15
"679","Appalachian State","Texas State",-7.5,-103,2015-01-24
"680","Appalachian State","Texas State",-4.5,-101,2016-02-11
"681","Appalachian State","Texas State",-4,-108,2016-12-31
"682","Appalachian State","Texas State",-4,-105,2018-02-03
"683","Appalachian State","The Citadel",4,-102,2012-02-22
"684","Appalachian State","The Citadel",2,-102,2014-01-23
"685","Appalachian State","Troy",-4,-105,2015-01-19
"686","Appalachian State","Troy",-3.5,-103,2016-01-28
"687","Appalachian State","Troy",-7,-107,2017-02-20
"688","Appalachian State","Troy",-6,-102,2017-03-08
"689","Appalachian State","Troy",-8,-105,2018-01-18
"690","Appalachian State","Troy",-7.5,-106,2018-01-22
"691","Appalachian State","Tulane",-6,-105,2015-11-22
"692","Appalachian State","UL Lafayette",-11,-107,2015-02-05
"693","Appalachian State","UL Lafayette",-16.5,-105,2016-01-02
"694","Appalachian State","UL Lafayette",-12,-105,2018-01-04
"695","Appalachian State","UL Monroe",-8.5,-103,2015-02-14
"696","Appalachian State","UL Monroe",-9,-110,2015-12-31
"697","Appalachian State","UL Monroe",-2.5,-105,2018-01-06
"698","Appalachian State","UMKC",-4,-105,2012-12-16
"699","Appalachian State","UT Arlington",-10,-102,2015-02-19
"700","Appalachian State","UT Arlington",-13.5,-107,2016-02-13
"701","Appalachian State","UT Arlington",-15,-103,2017-01-02
"702","Appalachian State","UT Arlington",-9.5,-108,2018-02-01
"703","Appalachian State","UT Arlington",-6,-110,2018-03-09
"704","Appalachian State","VA Commonwealth",-10.5,-107,2017-11-28
"705","Appalachian State","Virginia Tech",-18.5,-108,2012-11-23
"706","Appalachian State","Virginia Tech",-18,-105,2014-11-22
"707","Appalachian State","Western Carolina",-4,-109,2012-02-25
"708","Appalachian State","Western Carolina",-10,-105,2012-12-08
"709","Appalachian State","Western Carolina",-9.5,-105,2014-02-08
"710","Appalachian State","Western Carolina",6,-107,2017-12-04
"711","Appalachian State","Western Michigan",-5.5,-120,2017-11-17
"712","Appalachian State","Wofford",-8.5,-102,2012-01-19
"713","Appalachian State","Wofford",-8.5,-108,2013-01-08
"714","Appalachian State     ...","Tulsa                 ...",-7.5,-105,2010-11-12
"715","AR Little Rock","Akron",-4,-102,2010-12-21
"716","AR Little Rock","Arkansas State",-7,-105,2011-02-26
"717","AR Little Rock","Arkansas State",-4,-112,2011-03-06
"718","AR Little Rock","Denver",-5.5,-103,2011-01-02
"719","AR Little Rock","Fla Atlantic",-4,-113,2011-01-22
"720","AR Little Rock","Florida Intl",-3.5,-105,2011-01-20
"721","AR Little Rock","La Lafayette",-5,-108,2011-02-05
"722","AR Little Rock","Louisiana Monroe",2.5,-101,2011-02-12
"723","AR Little Rock","Middle Tenn. St.",-4.5,-113,2011-03-07
"724","AR Little Rock","Missouri State",16,-105,2010-12-01
"725","AR Little Rock","North Texas",-9,102,2010-12-30
"726","AR Little Rock","North Texas",-3.5,-109,2011-03-08
"727","AR Little Rock","Rice",-7.5,100,2010-12-16
"728","AR Little Rock","South Alabama",-2.5,-111,2011-02-24
"729","AR Little Rock","South Alabama",2,-111,2011-03-05
"730","Arizona","Arizona State",4.5,-108,2011-02-13
"731","Arizona","Arizona State",8.5,-108,2012-03-04
"732","Arizona","Arizona State",7,-108,2013-01-19
"733","Arizona","Arizona State",5.5,-107,2014-02-14
"734","Arizona","Arizona State",8,-105,2015-02-07
"735","Arizona","Arizona State",3.5,-110,2016-01-03
"736","Arizona","Arizona State",8.5,-110,2017-03-04
"737","Arizona","Arizona State",-1,-109,2018-02-15
"738","Arizona","BYU",-3.5,100,2010-12-11
"739","Arizona","California",2,-103,2011-02-05
"740","Arizona","California",-8,-102,2012-02-02
"741","Arizona","California",6.5,-109,2014-02-01
"742","Arizona","California",12,-105,2015-01-24
"743","Arizona","California",2.5,-110,2016-01-23
"744","Arizona","California",-2.5,-105,2016-12-30
"745","Arizona","California",13,-109,2018-01-17
"746","Arizona","Clemson",5.5,-103,2012-12-08
"747","Arizona","Colorado",-2,-110,2012-01-21
"748","Arizona","Colorado",1.5,-108,2013-02-14
"749","Arizona","Colorado",4,-105,2014-02-22
"750","Arizona","Colorado",9,-102,2015-02-26
"751","Arizona","Colorado",6,-110,2016-02-24
"752","Arizona","Colorado",9,-110,2018-01-06
"753","Arizona","Connecticut",-0.5,102,2011-03-26
"754","Arizona","Duke",-4.5,-102,2011-03-24
"755","Arizona","East Tennessee State",25.5,-105,2012-12-22
"756","Arizona","Florida",-12,-105,2011-12-07
"757","Arizona","Gonzaga",-4.5,-105,2011-12-17
"758","Arizona","Gonzaga",-7.5,-110,2015-12-05
"759","Arizona","Miami Florida",6.5,-109,2012-12-23
"760","Arizona","Michigan",-2.5,-109,2013-12-14
"761","Arizona","Missouri",6.5,-105,2016-12-10
"762","Arizona","N.C. State",1.5,-101,2010-12-19
"763","Arizona","New Mexico",15,-108,2017-12-16
"764","Arizona","New Mexico State",-3.5,-105,2011-11-29
"765","Arizona","Ohio State",-3.5,-106,2013-03-28
"766","Arizona","Oregon",1,-105,2013-01-10
"767","Arizona","Oregon",4,-109,2014-03-08
"768","Arizona","Oregon",6.5,-102,2015-01-08
"769","Arizona","Oregon",1,101,2016-03-11
"770","Arizona","Oregon",-4,-108,2017-02-04
"771","Arizona","Oregon",-1.5,-105,2017-03-11
"772","Arizona","Oregon",-5,-110,2018-02-24
"773","Arizona","Oregon State",8,-102,2011-01-02
"774","Arizona","Oregon State",11,-105,2013-01-12
"775","Arizona","Oregon State",9.5,-105,2014-03-05
"776","Arizona","Oregon State",10,-104,2015-01-11
"777","Arizona","Oregon State",15.5,-110,2017-02-02
"778","Arizona","Oregon State",5,-110,2018-02-22
"779","Arizona","Rice",7.5,100,2010-12-01
"780","Arizona","San Diego State",3.5,-109,2013-11-14
"781","Arizona","St. John's",2.5,-108,2011-11-17
"782","Arizona","Stanford",2.5,-109,2011-02-03
"783","Arizona","Stanford",-4,-102,2012-02-04
"784","Arizona","Stanford",3.5,-103,2015-01-22
"785","Arizona","Stanford",6,-110,2016-01-21
"786","Arizona","Stanford",6.5,-110,2017-01-01
"787","Arizona","Stanford",6,-105,2018-01-20
"788","Arizona","Texas",-6,-108,2011-03-20
"789","Arizona","Texas A&M",-3,-110,2016-12-17
"790","Arizona","Texas Tech",12,-105,2012-12-01
"791","Arizona","UCLA",-2.5,-107,2011-02-26
"792","Arizona","UCLA",-2,-109,2012-01-05
"793","Arizona","UCLA",1,-107,2013-03-02
"794","Arizona","UCLA",4,-109,2013-03-15
"795","Arizona","UCLA",1.5,-102,2014-01-09
"796","Arizona","UCLA",3,-105,2016-01-07
"797","Arizona","UCLA",-5,-118,2017-01-21
"798","Arizona","UNLV",12.5,-105,2014-12-23
"799","Arizona","UNLV",5,-103,2017-12-02
"800","Arizona","USC",NA,NA,2011-02-24
"801","Arizona","USC",-1.5,-105,2012-01-08
"802","Arizona","USC",14,-102,2014-01-12
"803","Arizona","USC",3.5,-109,2016-01-09
"804","Arizona","USC",4,-109,2017-01-19
"805","Arizona","Utah",10.5,-102,2013-02-17
"806","Arizona","Utah U",14,-105,2012-01-19
"807","Arizona","Utah U",3.5,-108,2014-02-19
"808","Arizona","Utah U",-2.5,-108,2015-02-28
"809","Arizona","Utah U",-3.5,-110,2016-02-27
"810","Arizona","Utah U",3.5,-110,2018-01-04
"811","Arizona","UTEP",5.5,-103,2014-12-19
"812","Arizona","Washington",-9,-107,2011-01-20
"813","Arizona","Washington",4.5,-105,2013-01-31
"814","Arizona","Washington State",-2.5,-108,2011-01-22
"815","Arizona","Washington State",3,-101,2012-02-16
"816","Arizona","Washington State",7,-108,2013-02-02
"817","Arizona","Washington State",16,-109,2015-02-15
"818","Arizona","Washington State",10,-108,2016-02-03
"819","Arizona","Washington State",14,-105,2017-02-16
"820","Arizona","Washington State",12,-108,2018-01-31
"821","Arizona","Washington U",-3,-108,2012-02-18
"822","Arizona","Washington U",11.5,-109,2015-02-13
"823","Arizona","Washington U",4.5,-101,2016-02-06
"824","Arizona","Washington U",9.5,-102,2017-02-18
"825","Arizona","Washington U",7,-102,2018-02-03
"826","Arizona","Wisconsin",1.5,-102,2015-03-28
"827","Arizona State","Arizona",-11.5,-109,2011-01-15
"828","Arizona State","Arizona",-10.5,-105,2011-12-31
"829","Arizona State","Arizona",-10.5,-105,2013-03-09
"830","Arizona State","Arizona",-14.5,-102,2014-01-16
"831","Arizona State","Arizona",-14,-102,2015-01-04
"832","Arizona State","Arizona",-12.5,-106,2016-02-17
"833","Arizona State","Arizona",-16.5,-110,2017-01-12
"834","Arizona State","Arizona",-6,-107,2017-12-30
"835","Arizona State","Baylor",-9.5,-105,2010-12-02
"836","Arizona State","Baylor",-8.5,-105,2013-03-22
"837","Arizona State","California",-7.5,-103,2011-02-03
"838","Arizona State","California",-18,-105,2012-02-04
"839","Arizona State","California",-2,-102,2015-01-22
"840","Arizona State","California",-7.5,-105,2016-01-21
"841","Arizona State","California",-11,-118,2017-01-01
"842","Arizona State","California",10.5,-110,2018-01-20
"843","Arizona State","Colorado",-9.5,-103,2012-01-19
"844","Arizona State","Colorado",-7.5,-105,2013-02-16
"845","Arizona State","Colorado",-4.5,-106,2014-02-19
"846","Arizona State","Colorado",-4,-105,2015-03-01
"847","Arizona State","Colorado",-8,-108,2016-02-28
"848","Arizona State","Colorado",9,-102,2018-01-04
"849","Arizona State","Colorado",7,-106,2018-03-07
"850","Arizona State","Connecticut",-1.5,-105,2015-03-18
"851","Arizona State","Creighton",-11,-102,2012-11-24
"852","Arizona State","Creighton",-8.5,-101,2015-12-02
"853","Arizona State","Depaul",1,-107,2011-11-27
"854","Arizona State","Depaul",5,-105,2013-12-06
"855","Arizona State","Fairfield",-6.5,-105,2011-11-24
"856","Arizona State","Kansas",-12.5,-105,2017-12-10
"857","Arizona State","Kentucky",-13,-110,2015-12-12
"858","Arizona State","Kentucky",-15,-126,2016-11-28
"859","Arizona State","Kentucky (n)",-16.5,-106,2016-11-28
"860","Arizona State","Marquette",-3.5,-105,2014-12-16
"861","Arizona State","Maryland",-5,-105,2014-11-24
"862","Arizona State","Nevada",4.5,-104,2010-12-17
"863","Arizona State","New Mexico",-3.5,-110,2010-11-16
"864","Arizona State","Oregon",-1.5,-108,2011-01-01
"865","Arizona State","Oregon",-2,-111,2011-03-09
"866","Arizona State","Oregon",-8.5,-108,2013-01-13
"867","Arizona State","Oregon",-7,-105,2014-03-04
"868","Arizona State","Oregon",-5.5,-101,2015-01-10
"869","Arizona State","Oregon",-17.5,-103,2017-02-02
"870","Arizona State","Oregon",-16,-118,2017-03-09
